repo,dependencyFile,url
lagom/lagom,https://github.com/lagom/lagom,https://github.com/lagom/lagom/blob/b949635219275f075739e9d4416abfb21505bfd5/project/Dependencies.scala
Netflix/atlas,https://github.com/Netflix/atlas,https://github.com/Netflix/atlas/blob/5984c7b92fe48b51361cc9e9ed794ffec72a20ef/project/Dependencies.scala
foundweekends/giter8,https://github.com/foundweekends/giter8,https://github.com/foundweekends/giter8/blob/af47fd4c96aefb37f7c57295a84d439c1675d364/project/Dependencies.scala
coursier/coursier,https://github.com/coursier/coursier,https://github.com/coursier/coursier/blob/c469899040ab37a222b477b50d8b081bac620c5b/extra/src/main/scala/coursier/FallbackDependenciesRepository.scala
lift/framework,https://github.com/lift/framework,https://github.com/lift/framework/blob/6226fe7343cb06491af36c7254a3693b2cbdf998/project/Dependencies.scala
pathikrit/better-files,https://github.com/pathikrit/better-files,https://github.com/pathikrit/better-files/blob/7bdda8e1a69c312ac8b82c9aa2de062a969621b2/project/Dependencies.scala
json4s/json4s,https://github.com/json4s/json4s,https://github.com/json4s/json4s/blob/55ae01b91faa829b76414734d26c7c0bd183e7cc/project/Dependencies.scala
wavesplatform/Waves,https://github.com/wavesplatform/Waves,https://github.com/wavesplatform/Waves/blob/0c569675cfbafff371de14cc9451ee364df60a26/project/Dependencies.scala
scala/pickling,https://github.com/scala/pickling,https://github.com/scala/pickling/blob/f7c64bc11f11e78e80ff326da9fbc4fa8d045a80/project/Dependencies.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/f287604f15d5402af1785c09da5fc5866e544e13/project/dependencies.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/4ffe6c02021a3ac8f16e880aaedc106cec9c1e1b/scala/scala-impl/src/org/jetbrains/sbt/annotator/dependency/SbtDependenciesVisitor.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/e1fb59a770f636432962a68737f24cbff445cb51/scala/compiler-jps/src/org/jetbrains/jps/incremental/scala/SourceDependenciesProviderService.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/e1fb59a770f636432962a68737f24cbff445cb51/scala/scala-impl/test/org/jetbrains/sbt/lang/completion/SbtCompletionDependenciesTest.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/3a57f89d3ddd109ee323380f29d5f355521a5106/scala/scala-impl/src/org/jetbrains/plugins/scala/worksheet/ammonite/ImportAmmoniteDependenciesFix.scala
JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala,https://github.com/JetBrains/intellij-scala/blob/e1fb59a770f636432962a68737f24cbff445cb51/scala/compiler-jps/src/org/jetbrains/jps/incremental/scala/sources/SharedSourceDependenciesProviderService.scala
playframework/play-slick,https://github.com/playframework/play-slick,https://github.com/playframework/play-slick/blob/53f5051b0020bb038de06ed56679fe2e749b7fa4/project/Dependencies.scala
mohiva/play-silhouette,https://github.com/mohiva/play-silhouette,https://github.com/mohiva/play-silhouette/blob/742454321f5eb09213cc58a35138df48b6d7d83c/project/Dependencies.scala
akka/alpakka,https://github.com/akka/alpakka,https://github.com/akka/alpakka/blob/5d93fb41ebe3da3827715d8475e08b9dee72c44e/project/Dependencies.scala
locationtech/geotrellis,https://github.com/locationtech/geotrellis,https://github.com/locationtech/geotrellis/blob/7f50b2483abf77e08295ec4d037cebbcac3783fe/project/Dependencies.scala
unfiltered/unfiltered,https://github.com/unfiltered/unfiltered,https://github.com/unfiltered/unfiltered/blob/378d5a142983a53e5ee2ef11401efb81c2864f64/project/Dependencies.scala
akka/akka-http,https://github.com/akka/akka-http,https://github.com/akka/akka-http/blob/0e5125d14ef64094a70b3603c70659714362734d/project/Dependencies.scala
RBMHTechnology/eventuate,https://github.com/RBMHTechnology/eventuate,https://github.com/RBMHTechnology/eventuate/blob/e41743c3980f52602619fb190be14ce547eebe8a/project/ProjectDependencies.scala
databricks/tensorframes,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes/blob/5298881046ba96f5704bc0c66730e32ff33dded0/project/Dependencies.scala
slamdata/quasar,https://github.com/slamdata/quasar,https://github.com/slamdata/quasar/blob/2fbd744db92a3531f7bc30280fa66c37a459ae2b/project/Dependencies.scala
chandu0101/sri,https://github.com/chandu0101/sri,https://github.com/chandu0101/sri/blob/b59b6521051f9c78086aa4afd947466966ee1c9a/project/Dependencies.scala
pureconfig/pureconfig,https://github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig/blob/c3040c4758ab4703fc3bdee77940f189fb1c989c/project/Dependencies.scala
scalameta/scalafmt,https://github.com/scalameta/scalafmt,https://github.com/scalameta/scalafmt/blob/d9af5edf9ec82c884458b896a4d29670f430bd2a/project/Dependencies.scala
etorreborre/specs2,https://github.com/etorreborre/specs2,https://github.com/etorreborre/specs2/blob/d8a9695b2814843f070877ca0bb205af9351b67b/tests/src/test/scala/org/specs2/DependenciesSpec.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/0b80d3a8988fbaf6d9d4b2d55f2d586bc5e19e43/server/project/dependencies.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/0b80d3a8988fbaf6d9d4b2d55f2d586bc5e19e43/server/backend-api-schema-manager/src/main/scala/cool/graph/schemamanager/SchemaManagerDependencies.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/0b80d3a8988fbaf6d9d4b2d55f2d586bc5e19e43/server/single-server/src/main/scala/cool/graph/singleserver/SingleServerDependencies.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/563ebdd4d5c3b42da8e4ea45ff15f66616a0f1b2/server/backend-api-system/src/main/scala/cool/graph/system/SystemDependencies.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/ea320c3e3503393d29d5b14ff248a8bf63ffb890/server/backend-api-simple-subscriptions/src/main/scala/cool/graph/subscriptions/SubscriptionDependencies.scala
prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework,https://github.com/prismagraphql/graphcool-framework/blob/ea320c3e3503393d29d5b14ff248a8bf63ffb890/server/client-shared/src/main/scala/cool/graph/client/CommonClientDependencies.scala
lightbend/scala-logging,https://github.com/lightbend/scala-logging,https://github.com/lightbend/scala-logging/blob/40a710a713b1e9a6442a85d34bff549cd76f30e0/project/Dependencies.scala
mongodb/casbah,https://github.com/mongodb/casbah,https://github.com/mongodb/casbah/blob/1c9c347448413efbaacddc0862e67484d638c84b/project/Dependencies.scala
scalate/scalate,https://github.com/scalate/scalate,https://github.com/scalate/scalate/blob/d1b614f0281cf9e7db5447ff3a997a879ef27b63/project/Dependencies.scala
tumblr/collins,https://github.com/tumblr/collins,https://github.com/tumblr/collins/blob/415efd6809f34b3b126794cc1026c8c129563429/app/collins/Dependencies.scala
apache/incubator-toree,https://github.com/apache/incubator-toree,https://github.com/apache/incubator-toree/blob/c767967cb0801c47c2c27fceb17aaff937377874/project/Dependencies.scala
apache/incubator-toree,https://github.com/apache/incubator-toree,https://github.com/apache/incubator-toree/blob/6997e4d4e622e0af39e60f69417a4fe512b1b10c/plugins/src/test/scala/test/utils/TestPluginWithDependencies.scala
NICTA/scoobi,https://github.com/NICTA/scoobi,https://github.com/NICTA/scoobi/blob/01d2701179cd1f53c8bd4ae523a1ceac1c275a24/project/dependencies.scala
NICTA/scoobi,https://github.com/NICTA/scoobi,https://github.com/NICTA/scoobi/blob/01d2701179cd1f53c8bd4ae523a1ceac1c275a24/src/test/scala/com/nicta/scoobi/DependenciesSpec.scala
scala-ide/scala-ide,https://github.com/scala-ide/scala-ide,https://github.com/scala-ide/scala-ide/blob/a17ace0ee1be1875b8992664069d8ad26162eeee/org.scala-ide.sdt.core.tests/src/org/scalaide/core/sbtbuilder/ProjectDependenciesTest.scala
foundweekends/conscript,https://github.com/foundweekends/conscript,https://github.com/foundweekends/conscript/blob/f64c598e39c7162978410436f7bfd1d83ef11bd3/project/Dependencies.scala
combust/mleap,https://github.com/combust/mleap,https://github.com/combust/mleap/blob/8bde4347cfabe179e59dfb9e4472dd5730f55db9/project/Dependencies.scala
dlwh/epic,https://github.com/dlwh/epic,https://github.com/dlwh/epic/blob/f1ff9cd6215940cbf9460c49d922ccc47bb32ce3/project/Dependencies.scala
scallop/scallop,https://github.com/scallop/scallop,https://github.com/scallop/scallop/blob/95c21c99a58ce0b9c4e67b0f634015f28d358076/jvm/src/test/scala/OptionDependenciesTest.scala
mongodb/mongo-spark,https://github.com/mongodb/mongo-spark,https://github.com/mongodb/mongo-spark/blob/4f1a8dbbf0b49c1c8f5d39a4a025b50387fed245/project/Dependencies.scala
ooyala/spark-jobserver,https://github.com/ooyala/spark-jobserver,https://github.com/ooyala/spark-jobserver/blob/dced83363b1676b5eb321daa0fa5f8e4d466d778/project/Dependencies.scala
rchain/rchain,https://github.com/rchain/rchain,https://github.com/rchain/rchain/blob/4461c4cdd7ebfdee48595f8c441b752e17158b0e/project/Dependencies.scala
pauldijou/jwt-scala,https://github.com/pauldijou/jwt-scala,https://github.com/pauldijou/jwt-scala/blob/543916583e45ca46e21ab8d89e84ec4c75594ded/project/Dependencies.scala
hail-is/hail,https://github.com/hail-is/hail,https://github.com/hail-is/hail/blob/72dd812438bd2d614c0a760ae897dd5c3e983e40/project/Dependencies.scala
scalacenter/scalafix,https://github.com/scalacenter/scalafix,https://github.com/scalacenter/scalafix/blob/8490db2edf3ef9aa6291870c04e56fa37ce4537d/project/Dependencies.scala
levkhomich/akka-tracing,https://github.com/levkhomich/akka-tracing,https://github.com/levkhomich/akka-tracing/blob/cce925994f27496f04e29c623f813470435963bb/project/Dependencies.scala
fun-cqrs/fun-cqrs,https://github.com/fun-cqrs/fun-cqrs,https://github.com/fun-cqrs/fun-cqrs/blob/64da8a05c74c1ee409df147341f8d01e3f9d0745/project/Dependencies.scala
UdashFramework/udash-core,https://github.com/UdashFramework/udash-core,https://github.com/UdashFramework/udash-core/blob/7b020817c9ebafe4e9cee37e23c5bd8e5da3d35d/project/Dependencies.scala
stew/dogs,https://github.com/stew/dogs,https://github.com/stew/dogs/blob/893f23057dea1d563ab16a00cca5f7946ec4499a/project/dependencies.scala
cakesolutions/scala-kafka-client,https://github.com/cakesolutions/scala-kafka-client,https://github.com/cakesolutions/scala-kafka-client/blob/cc8369f7a1578fbcac411918e986d2c943940cf8/project/Dependencies.scala
apache/incubator-gearpump,https://github.com/apache/incubator-gearpump,https://github.com/apache/incubator-gearpump/blob/ead442cba5d36a5b313a0c9d4f84b1ce1e63f053/project/Dependencies.scala
broadinstitute/cromwell,https://github.com/broadinstitute/cromwell,https://github.com/broadinstitute/cromwell/blob/52924acb3b7bec48d1441e36ae9959f28eb2f184/project/Dependencies.scala
iheartradio/play-swagger,https://github.com/iheartradio/play-swagger,https://github.com/iheartradio/play-swagger/blob/dff74ac3e1978dbfaf47e450be56872a417c48d2/project/Dependencies.scala
eed3si9n/scalaxb,https://github.com/eed3si9n/scalaxb,https://github.com/eed3si9n/scalaxb/blob/5d0eea5a6c4d713976c9b86cc2cb691d0f83e137/project/dependencies.scala
eBay/Neutrino,https://github.com/eBay/Neutrino,https://github.com/eBay/Neutrino/blob/5e969ef70d61748bce0ed303a07cf1c12a2f2d5a/project/Dependencies.scala
Searchlight/khronus,https://github.com/Searchlight/khronus,https://github.com/Searchlight/khronus/blob/b19536dd2a3a4a6f2ec488a59155ce6b00f509a9/project/Dependencies.scala
banana-rdf/banana-rdf,https://github.com/banana-rdf/banana-rdf,https://github.com/banana-rdf/banana-rdf/blob/aeed4f1c9300e60d4bc44888efc73b0f3554844d/project/Dependencies.scala
overview/overview-server,https://github.com/overview/overview-server,https://github.com/overview/overview-server/blob/fd2c9b53cab16ce67254e363d9c97d6f3e8a2ee1/project/Dependencies.scala
SandroGrzicic/ScalaBuff,https://github.com/SandroGrzicic/ScalaBuff,https://github.com/SandroGrzicic/ScalaBuff/blob/b5b7cd2cf744cffc96a9782ed91c0473e8491c70/project/Dependencies.scala
guardian/riff-raff,https://github.com/guardian/riff-raff,https://github.com/guardian/riff-raff/blob/31339335886738062ba648e33f0b5e8e48c9a957/project/Dependencies.scala
strongtyped/active-slick,https://github.com/strongtyped/active-slick,https://github.com/strongtyped/active-slick/blob/246393005d9f5fdf34bb8d38f0694d693329074e/project/Dependencies.scala
KyleU/boilerplay,https://github.com/KyleU/boilerplay,https://github.com/KyleU/boilerplay/blob/f771739b61ed35f5cffbb36e114b639ebce9f8ce/project/Dependencies.scala
alexandrnikitin/bloom-filter-scala,https://github.com/alexandrnikitin/bloom-filter-scala,https://github.com/alexandrnikitin/bloom-filter-scala/blob/fa87ae5c1cec91a3d161e65acf0d38eaf55bb062/project/Dependencies.scala
scalacenter/bloop,https://github.com/scalacenter/bloop,https://github.com/scalacenter/bloop/blob/e8def5e58257c8d8650737d523521950d0f5d83a/project/Dependencies.scala
spray/twirl,https://github.com/spray/twirl,https://github.com/spray/twirl/blob/caa18e5727861ccba3116021576e7dad58893754/project/Dependencies.scala
mongodb/mongo-scala-driver,https://github.com/mongodb/mongo-scala-driver,https://github.com/mongodb/mongo-scala-driver/blob/a70917eefe03a69304eb23ee431ea902ababccec/project/Dependencies.scala
jaceklaskowski/scalania,https://github.com/jaceklaskowski/scalania,https://github.com/jaceklaskowski/scalania/blob/506ed832d4bdb42caf088253bca103f2f18e26f5/project/Dependencies.scala
getnelson/nelson,https://github.com/getnelson/nelson,https://github.com/getnelson/nelson/blob/7df74fedd96ae356c1b353a99111841d425389fe/project/dependencies.scala
lihaoyi/workbench,https://github.com/lihaoyi/workbench,https://github.com/lihaoyi/workbench/blob/04726c9451c365ba306f6fe37a82a52f27612f92/project/Dependencies.scala
codeport/scala,https://github.com/codeport/scala,https://github.com/codeport/scala/blob/e5e560f8bf12f35d50cb77b55bc587e4f8091473/sbestudy/outsider/chapter10/project/build/ManageDependencies.scala
jboner/akka-crdt,https://github.com/jboner/akka-crdt,https://github.com/jboner/akka-crdt/blob/d4ec9c5276850d8efd3162b6b7aeebc954a5b8f1/project/Dependencies.scala
47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2/blob/bb7d924a908ec5c3a11af98a19da250d2f8d9f17/modules/process/src/main/scala/cards/nine/process/collection/impl/CollectionProcessDependencies.scala
47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2/blob/bb7d924a908ec5c3a11af98a19da250d2f8d9f17/modules/process/src/main/scala/cards/nine/process/device/impl/DeviceProcessDependencies.scala
47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2/blob/bb7d924a908ec5c3a11af98a19da250d2f8d9f17/modules/process/src/main/scala/cards/nine/process/trackevent/impl/TrackEventDependencies.scala
47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2,https://github.com/47deg/nine-cards-v2/blob/bb7d924a908ec5c3a11af98a19da250d2f8d9f17/modules/services/src/main/scala/cards/nine/services/persistence/impl/PersistenceDependencies.scala
jmcardon/tsec,https://github.com/jmcardon/tsec,https://github.com/jmcardon/tsec/blob/f3bbda383fcf60f3704d31f4ac2476d73c7a3058/project/Dependencies.scala
Intel-bigdata/spark-streamingsql,https://github.com/Intel-bigdata/spark-streamingsql,https://github.com/Intel-bigdata/spark-streamingsql/blob/e9d3fddad686573a48bf53150372c854df225564/project/Dependencies.scala
bwmcadams/hammersmith,https://github.com/bwmcadams/hammersmith,https://github.com/bwmcadams/hammersmith/blob/ce98f72d20315a0b8c5122f1f4d8f79ebdda42cd/project/Dependencies.scala
spray/spray-can,https://github.com/spray/spray-can,https://github.com/spray/spray-can/blob/02c6c7e9b3b8062ed2eaff25c98bd76f7d98b979/project/Dependencies.scala
kailuowang/henkan,https://github.com/kailuowang/henkan,https://github.com/kailuowang/henkan/blob/952ba1118606c5e959a2baa459388821a5ae360c/project/Dependencies.scala
pablosmedina/ckite,https://github.com/pablosmedina/ckite,https://github.com/pablosmedina/ckite/blob/bc30ab37fae4821951978bb460da389fefa645a1/project/Dependencies.scala
sbt/zinc,https://github.com/sbt/zinc,https://github.com/sbt/zinc/blob/42d8f8fddb6a6773d7f0c71862c9ff3823739505/project/Dependencies.scala
lightbend/kafka-streams-scala,https://github.com/lightbend/kafka-streams-scala,https://github.com/lightbend/kafka-streams-scala/blob/281efcaf4f5d43dadf26f85af42110a900ebf5e0/project/Dependencies.scala
schemasafe/troy,https://github.com/schemasafe/troy,https://github.com/schemasafe/troy/blob/4190d8e31080ee7c1e5f993424638ee33192b80c/project/Dependencies.scala
wookietreiber/scala-chart,https://github.com/wookietreiber/scala-chart,https://github.com/wookietreiber/scala-chart/blob/66477906abfa6cd931fa4f10d700877667569306/project/dependencies.scala
m3dev/octoparts,https://github.com/m3dev/octoparts,https://github.com/m3dev/octoparts/blob/28e429c32cef81b10801fb3bdb160ba5da80c869/project/Dependencies.scala
transcendent-ai-labs/DynaML,https://github.com/transcendent-ai-labs/DynaML,https://github.com/transcendent-ai-labs/DynaML/blob/d12a50a6018470e372cedd5f91d25d385ae8681b/project/Dependencies.scala
CODAIT/spark-bench,https://github.com/CODAIT/spark-bench,https://github.com/CODAIT/spark-bench/blob/be31655ecd8eac5f1b7141cbc5bd6ea640ae0ddc/project/Dependencies.scala
scalacenter/scalajs-bundler,https://github.com/scalacenter/scalajs-bundler,https://github.com/scalacenter/scalajs-bundler/blob/523804a93a83f230af7517dbc11263064aec3d25/sbt-scalajs-bundler/src/main/scala/scalajsbundler/NpmDependencies.scala
collectivemedia/spark-ext,https://github.com/collectivemedia/spark-ext,https://github.com/collectivemedia/spark-ext/blob/d0c8cc2e5619899edb11f9c4cf8c9619ef64cfe1/project/Dependencies.scala
lightbend/paradox,https://github.com/lightbend/paradox,https://github.com/lightbend/paradox/blob/9e0a65e9dd45c9d80826528a7c542802d5d0abed/project/Dependencies.scala
eigengo/monitor,https://github.com/eigengo/monitor,https://github.com/eigengo/monitor/blob/331848479b5b16def2e0183486c6901a7d19df51/project/Dependencies.scala
epfl-lara/leon,https://github.com/epfl-lara/leon,https://github.com/epfl-lara/leon/blob/b8f542f22d2acf1f530b80ef219aff63a844af91/src/main/scala/leon/genc/phases/ComputeDependenciesPhase.scala
twitter-archive/standard-project,https://github.com/twitter-archive/standard-project,https://github.com/twitter-archive/standard-project/blob/572d158bb63f640108889858aa7bce0c839d6078/src/main/scala/com/twitter/sbt/CorrectDependencies.scala
twitter-archive/standard-project,https://github.com/twitter-archive/standard-project,https://github.com/twitter-archive/standard-project/blob/572d158bb63f640108889858aa7bce0c839d6078/src/main/scala/com/twitter/sbt/InlineDependencies.scala
twitter-archive/standard-project,https://github.com/twitter-archive/standard-project,https://github.com/twitter-archive/standard-project/blob/572d158bb63f640108889858aa7bce0c839d6078/src/main/scala/com/twitter/sbt/NoisyDependencies.scala
twitter-archive/standard-project,https://github.com/twitter-archive/standard-project,https://github.com/twitter-archive/standard-project/blob/572d158bb63f640108889858aa7bce0c839d6078/src/main/scala/com/twitter/sbt/ProjectDependencies.scala
twitter-archive/standard-project,https://github.com/twitter-archive/standard-project,https://github.com/twitter-archive/standard-project/blob/572d158bb63f640108889858aa7bce0c839d6078/src/main/scala/com/twitter/sbt/StrictDependencies.scala
gkossakowski/kentuckymule,https://github.com/gkossakowski/kentuckymule,https://github.com/gkossakowski/kentuckymule/blob/ab40ed504481b349756c55895d5a6e01e035ea4b/kentuckymule/src/main/scala/kentuckymule/core/DependenciesExtraction.scala
hrj/abandon,https://github.com/hrj/abandon,https://github.com/hrj/abandon/blob/428237ed1f7d0716188ba35252933f0dc2d25bf5/project/Dependencies.scala
henrikerola/scaladin,https://github.com/henrikerola/scaladin,https://github.com/henrikerola/scaladin/blob/932cd7dc69794656993062eb5747776ab8349638/project/Dependencies.scala
http4s/rho,https://github.com/http4s/rho,https://github.com/http4s/rho/blob/5fbefa1077b427bdbee154c36920848331f2976f/project/Dependencies.scala
dwhjames/datomisca,https://github.com/dwhjames/datomisca,https://github.com/dwhjames/datomisca/blob/9be0951a725b447d3de74a87ae892890b140e044/project/Dependencies.scala
saurfang/spark-knn,https://github.com/saurfang/spark-knn,https://github.com/saurfang/spark-knn/blob/abd25921054a1f5ae23e2a122f93898519ec3473/project/Dependencies.scala
ebowman/api-first-hand,https://github.com/ebowman/api-first-hand,https://github.com/ebowman/api-first-hand/blob/c70cbb732dbf78e2b2fe7b3f4031dea0efd485ce/project/Dependencies.scala
iheartradio/kanaloa,https://github.com/iheartradio/kanaloa,https://github.com/iheartradio/kanaloa/blob/5e269d8c4e50b954a83f46b130c88f35fbeb1251/project/Dependencies.scala
